QUOTA_ID,STOCK_CODE,STOCK,PO,Final_Quota_Allocation,Quota_change_in_week,Quota_change_in_year,Current_Quota_allocation,Total_landings_by_UK_vessels,Landings_pc_of_Quota,Amount_Left
246,B/L/05B-F.,Ling & Blue Ling - FAROE,Cornish,0,0,0,0,0,0.00%,0
247,B/L/05B-F.,Ling & Blue Ling - FAROE,EEFPO,0.086,0,0,0.1,0,0.00%,0.1
248,B/L/05B-F.,Ling & Blue Ling - FAROE,Fife,0,0,0,0,0,0.00%,0
249,B/L/05B-F.,Ling & Blue Ling - FAROE,FPO,8.64,0,-8.6,0,0,0.00%,0
250,B/L/05B-F.,Ling & Blue Ling - FAROE,Humberside FPO,0,0,0,0,0,0.00%,0
251,B/L/05B-F.,Ling & Blue Ling - FAROE,Interfish,0,0,0,0,0,0.00%,0
252,B/L/05B-F.,Ling & Blue Ling - FAROE,Isle of Man,0,0,0,0,0,0.00%,0
253,B/L/05B-F.,Ling & Blue Ling - FAROE,Klondyke,0,0,0,0,0,0.00%,0
254,B/L/05B-F.,Ling & Blue Ling - FAROE,Lunar,0,0,0,0,0,0.00%,0
255,B/L/05B-F.,Ling & Blue Ling - FAROE,NESFO,0,0,0,0,0,0.00%,0
256,B/L/05B-F.,Ling & Blue Ling - FAROE,NIFPO,0.2,0,-0.2,0,0,0.00%,0
257,B/L/05B-F.,Ling & Blue Ling - FAROE,Non Sector England,0,0,0,0,0,0.00%,0
258,B/L/05B-F.,Ling & Blue Ling - FAROE,Non Sector Leased,0,0,0,0,0,0.00%,0
259,B/L/05B-F.,Ling & Blue Ling - FAROE,Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
260,B/L/05B-F.,Ling & Blue Ling - FAROE,Non Sector Scotland,0,0,0,0,0,0.00%,0
261,B/L/05B-F.,Ling & Blue Ling - FAROE,Non Sector Wales,0,0,0,0,0,0.00%,0
262,B/L/05B-F.,Ling & Blue Ling - FAROE,North Sea,0,0,0,0,0,0.00%,0
263,B/L/05B-F.,Ling & Blue Ling - FAROE,Northern,0,0,0,0,0,0.00%,0
264,B/L/05B-F.,Ling & Blue Ling - FAROE,Orkney,0,0,0,0,0,0.00%,0
265,B/L/05B-F.,Ling & Blue Ling - FAROE,SFO,106.3,0,29.1,135.4,53.4,39.40%,82
266,B/L/05B-F.,Ling & Blue Ling - FAROE,Shetland,27.8,0,-13.8,14,12.5,89.30%,1.5
267,B/L/05B-F.,Ling & Blue Ling - FAROE,South West,0,0,0,0,0,0.00%,0
268,B/L/05B-F.,Ling & Blue Ling - FAROE,UK Unallocated,0,0,0,0,0,0.00%,0
269,B/L/05B-F.,Ling & Blue Ling - FAROE,English Unallocated,0,0,0,0,0,0.00%,0
270,B/L/05B-F.,Ling & Blue Ling - FAROE,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
271,B/L/05B-F.,Ling & Blue Ling - FAROE,Scottish Unallocated,0,0,0,0,0,0.00%,0
272,B/L/05B-F.,Ling & Blue Ling - FAROE,Welsh Unallocated,0,0,0,0,0,0.00%,0
273,B/L/05B-F.,Ling & Blue Ling - FAROE,Wales & WC,0,0,0,0,0,0.00%,0
274,B/L/05B-F.,Ling & Blue Ling - FAROE,West Scotland,0,0,0,0,0,0.00%,0
275,B/L/05B-F.,Ling & Blue Ling - FAROE,Western PO,0,0,0,0,0,0.00%,0
276,B/L/05B-F.,Ling & Blue Ling - FAROE,UK TOTAL,159.995,0,0,160,67.4,42.10%,92.6
277,BLI/24-,North Sea Blue Ling,UK TOTAL,6,0,0,6,0.2,3.70%,5.8
278,BLI/5B67-,Western Blue Ling,10m and under England,0.043,0,0,0,0,0.00%,0
279,BLI/5B67-,Western Blue Ling,10m and under Leased,0,0,0,0,0,0.00%,0
280,BLI/5B67-,Western Blue Ling,10m and under Northern Ireland,0.1,0,0,0.1,0,0.00%,0.1
281,BLI/5B67-,Western Blue Ling,10m and under Scotland,0.1,0,0,0.1,0,0.00%,0.1
282,BLI/5B67-,Western Blue Ling,10m and under Wales,0.043,0,0,0,0,0.00%,0
283,BLI/5B67-,Western Blue Ling,Aberdeen,64.481,0,-4.3,60.2,85.8,142.60%,-25.6
284,BLI/5B67-,Western Blue Ling,Anglo Scottish,78.937,0,-78.1,0.8,0,0.00%,0.8
285,BLI/5B67-,Western Blue Ling,ANIFPO,0.116,0,0,0.1,0,0.00%,0.1
286,BLI/5B67-,Western Blue Ling,Cornish,6.703,0,-6.7,0,0,0.00%,0
287,BLI/5B67-,Western Blue Ling,EEFPO,379.554,0,-249.2,130.4,2,1.50%,128.4
288,BLI/5B67-,Western Blue Ling,Fife,0,0,0,0,0,0.00%,0
289,BLI/5B67-,Western Blue Ling,FPO,185.55,0,-178.6,7,0,0.00%,7
290,BLI/5B67-,Western Blue Ling,Humberside FPO,0,0,0,0,0,0.00%,0
291,BLI/5B67-,Western Blue Ling,Interfish,0,0,0,0,0,0.00%,0
292,BLI/5B67-,Western Blue Ling,Isle of Man,0,0,0,0,0,0.00%,0
293,BLI/5B67-,Western Blue Ling,Klondyke,1.4,0,-1.4,0,0,0.00%,0
294,BLI/5B67-,Western Blue Ling,Lunar,0,0,0,0,0,0.00%,0
295,BLI/5B67-,Western Blue Ling,NESFO,8.7,0,-7,1.7,0,0.00%,1.7
296,BLI/5B67-,Western Blue Ling,NIFPO,69.801,0,-1.3,68.5,26.4,38.50%,42.1
297,BLI/5B67-,Western Blue Ling,Non Sector England,2.018,0,0,2,0,0.00%,2
298,BLI/5B67-,Western Blue Ling,Non Sector Leased,0,0,0,0,0,0.00%,0
299,BLI/5B67-,Western Blue Ling,Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
300,BLI/5B67-,Western Blue Ling,Non Sector Scotland,0,0,0,0,0,0.00%,0
301,BLI/5B67-,Western Blue Ling,Non Sector Wales,0,0,0,0,0,0.00%,0
302,BLI/5B67-,Western Blue Ling,North Sea,0,0,0,0,0,0.00%,0
303,BLI/5B67-,Western Blue Ling,Northern,1.71,0,0,1.7,0,0.00%,1.7
304,BLI/5B67-,Western Blue Ling,Orkney,0,0,0,0,0,0.00%,0
305,BLI/5B67-,Western Blue Ling,SFO,1733.06,0,999.1,2732.2,2374.3,86.90%,357.8
306,BLI/5B67-,Western Blue Ling,Shetland,137.6,0,-137.5,0.1,0,0.00%,0.1
307,BLI/5B67-,Western Blue Ling,South West,0,0,0,0,0,0.00%,0
308,BLI/5B67-,Western Blue Ling,UK Unallocated,0,0,0,0,0,0.00%,0
309,BLI/5B67-,Western Blue Ling,English Unallocated,0,0,0,0,0,0.00%,0
310,BLI/5B67-,Western Blue Ling,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
311,BLI/5B67-,Western Blue Ling,Scottish Unallocated,0,0,0,0,0,0.00%,0
312,BLI/5B67-,Western Blue Ling,Welsh Unallocated,0,0,0,0,0,0.00%,0
313,BLI/5B67-,Western Blue Ling,Wales & WC,56.29,0,60,116.3,73.8,63.50%,42.4
314,BLI/5B67-,Western Blue Ling,West Scotland,0,0,0,0,0,0.00%,0
315,BLI/5B67-,Western Blue Ling,Western PO,-0.1,0,0,-0.1,0,0.00%,-0.1
316,BLI/5B67-,Western Blue Ling,UK TOTAL,2726.106,0,395,3121.1,2562.4,82.10%,558.7
317,BLL/*2AC4-C,North Sea Brill,10m and under England,34.19798955,0,0,34.2,1.3,3.70%,32.9
318,BLL/*2AC4-C,North Sea Brill,10m and under Leased,0,0,0,0,0,0.00%,0
319,BLL/*2AC4-C,North Sea Brill,10m and under Northern Ireland,0,0,0,0,0,0.00%,0
320,BLL/*2AC4-C,North Sea Brill,10m and under Scotland,0.044018583,0,0,0,0,20.40%,0
321,BLL/*2AC4-C,North Sea Brill,10m and under Wales,0.009243902,0,0,0,0,0.00%,0
322,BLL/*2AC4-C,North Sea Brill,Aberdeen,4.680969803,0,3.8,8.5,0.4,4.50%,8.1
323,BLL/*2AC4-C,North Sea Brill,Anglo Scottish,11.18175377,0,-1.6,9.6,0.6,6.50%,9
324,BLL/*2AC4-C,North Sea Brill,ANIFPO,0.887166086,0,-0.1,0.8,0,5.00%,0.7
325,BLL/*2AC4-C,North Sea Brill,Cornish,33.9079547,0,0,33.9,0,0.00%,33.9
326,BLL/*2AC4-C,North Sea Brill,EEFPO,21.14512544,0,-0.6,20.5,0.1,0.40%,20.5
327,BLL/*2AC4-C,North Sea Brill,Fife,58.64297793,0,-0.5,58.1,12.9,22.20%,45.3
328,BLL/*2AC4-C,North Sea Brill,FPO,0.775607433,0,0,0.8,0,0.00%,0.8
329,BLL/*2AC4-C,North Sea Brill,Humberside FPO,40.88811614,0,0,40.9,1.4,3.30%,39.5
330,BLL/*2AC4-C,North Sea Brill,Interfish,18.42591289,0,0,18.4,0.2,1.30%,18.2
331,BLL/*2AC4-C,North Sea Brill,Isle of Man,0,0,0,0,0,0.00%,0
332,BLL/*2AC4-C,North Sea Brill,Klondyke,0,0,0,0,0,0.00%,0
333,BLL/*2AC4-C,North Sea Brill,Lunar,2.712114983,0,0,2.7,0.2,7.60%,2.5
334,BLL/*2AC4-C,North Sea Brill,NESFO,6.221620209,0,-0.1,6.1,0.1,1.70%,6
335,BLL/*2AC4-C,North Sea Brill,NIFPO,3.053607433,0,-2.5,0.6,0,8.10%,0.5
336,BLL/*2AC4-C,North Sea Brill,Non Sector England,9.962989547,0,-2,8,0.5,5.90%,7.5
337,BLL/*2AC4-C,North Sea Brill,Non Sector Leased,0,0,2,2,0,0.00%,2
338,BLL/*2AC4-C,North Sea Brill,Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
339,BLL/*2AC4-C,North Sea Brill,Non Sector Scotland,0.044018583,0,0.3,0.3,0,0.00%,0.3
340,BLL/*2AC4-C,North Sea Brill,Non Sector Wales,0,0,0,0,0,0.00%,0
341,BLL/*2AC4-C,North Sea Brill,North Sea,117.6717921,0,0,117.7,26.1,22.20%,91.5
342,BLL/*2AC4-C,North Sea Brill,Northern,0.132055749,0,0,0.1,0,0.00%,0.1
343,BLL/*2AC4-C,North Sea Brill,Orkney,0.088037166,0,0,0.1,0,0.00%,0.1
344,BLL/*2AC4-C,North Sea Brill,SFO,23.74418815,0,4.2,27.9,1.6,5.60%,26.3
345,BLL/*2AC4-C,North Sea Brill,Shetland,10.33994774,0,0.8,11.1,1.4,12.20%,9.8
346,BLL/*2AC4-C,North Sea Brill,South West,4.36004065,0,-3.3,1.1,0.1,9.00%,1
347,BLL/*2AC4-C,North Sea Brill,UK Unallocated,0,0,0,0,0,0.00%,0
348,BLL/*2AC4-C,North Sea Brill,English Unallocated,0,0,0,0,0,0.00%,0
349,BLL/*2AC4-C,North Sea Brill,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
350,BLL/*2AC4-C,North Sea Brill,Scottish Unallocated,0.044018583,0,-0.1,0,0,0.00%,0
351,BLL/*2AC4-C,North Sea Brill,Welsh Unallocated,0,0,0,0,0,0.00%,0
352,BLL/*2AC4-C,North Sea Brill,Wales & WC,0,0,0,0,0,0.00%,0
353,BLL/*2AC4-C,North Sea Brill,West Scotland,2.5970964,0,-0.3,2.3,0,0.00%,2.3
354,BLL/*2AC4-C,North Sea Brill,Western PO,6.786933798,0,0,6.8,0.1,0.80%,6.7
355,BLL/*2AC4-C,North Sea Brill,UK TOTAL,412.5452973,0,0,412.5,46.9,11.40%,365.6
356,BLL/*2AC4-C2,Flex (report landings from NS to 7d),10m and under England,32.381,0,0,32.4,0,0.00%,32.4
357,BLL/*2AC4-C2,Flex (report landings from NS to 7d),10m and under Leased,0,0,0,0,0,0.00%,0
358,BLL/*2AC4-C2,Flex (report landings from NS to 7d),10m and under Northern Ireland,0,0,0,0,0,0.00%,0
359,BLL/*2AC4-C2,Flex (report landings from NS to 7d),10m and under Scotland,0,0,0,0,0,0.00%,0
360,BLL/*2AC4-C2,Flex (report landings from NS to 7d),10m and under Wales,0.001,0,0,0,0,0.00%,0
361,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Aberdeen,0,0,0,0,0,0.00%,0
362,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Anglo Scottish,0.003,0,0,0,0,0.00%,0
363,BLL/*2AC4-C2,Flex (report landings from NS to 7d),ANIFPO,0.262,0,0,0.3,0,0.00%,0.3
364,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Cornish,42.681,0,0,42.7,0,0.00%,42.7
365,BLL/*2AC4-C2,Flex (report landings from NS to 7d),EEFPO,0.003,0,0,0,0,0.00%,0
366,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Fife,1.338,0,0,1.3,0,0.00%,1.3
367,BLL/*2AC4-C2,Flex (report landings from NS to 7d),FPO,0.118,0,0,0.1,0,0.00%,0.1
368,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Humberside FPO,0.225,0,0,0.2,0,0.00%,0.2
369,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Interfish,6.322,0,0,6.3,0,0.00%,6.3
370,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Isle of Man,0,0,0,0,0,0.00%,0
371,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Klondyke,0,0,0,0,0,0.00%,0
372,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Lunar,0,0,0,0,0,0.00%,0
373,BLL/*2AC4-C2,Flex (report landings from NS to 7d),NESFO,0,0,0,0,0,0.00%,0
374,BLL/*2AC4-C2,Flex (report landings from NS to 7d),NIFPO,3.572,0,0,3.6,0,0.00%,3.6
375,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Non Sector England,17.293,0,0,17.3,0,0.00%,17.3
376,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Non Sector Leased,0,0,0,0,0,0.00%,0
377,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
378,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Non Sector Scotland,0,0,0,0,0,0.00%,0
379,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Non Sector Wales,0.003,0,0,0,0,0.00%,0
380,BLL/*2AC4-C2,Flex (report landings from NS to 7d),North Sea,1.718,0,0,1.7,0,0.00%,1.7
381,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Northern,0,0,0,0,0,0.00%,0
382,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Orkney,0,0,0,0,0,0.00%,0
383,BLL/*2AC4-C2,Flex (report landings from NS to 7d),SFO,1.979,0,0,2,0,0.00%,2
384,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Shetland,0.344,0,0,0.3,0,0.00%,0.3
385,BLL/*2AC4-C2,Flex (report landings from NS to 7d),South West,60.314,0,0,60.3,0,0.00%,60.3
386,BLL/*2AC4-C2,Flex (report landings from NS to 7d),UK Unallocated,0,0,0,0,0,0.00%,0
387,BLL/*2AC4-C2,Flex (report landings from NS to 7d),English Unallocated,0,0,0,0,0,0.00%,0
388,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Northern Irish Unallocated,0,0,0,0,0,0.00%,0
389,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Scottish Unallocated,0,0,0,0,0,0.00%,0
390,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Welsh Unallocated,0,0,0,0,0,0.00%,0
391,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Wales & WC,0,0,0,0,0,0.00%,0
392,BLL/*2AC4-C2,Flex (report landings from NS to 7d),West Scotland,0.846,0,0,0.8,0,0.00%,0.8
393,BLL/*2AC4-C2,Flex (report landings from NS to 7d),Western PO,170.651,0,0,170.7,0,0.00%,170.7
394,BLL/*2AC4-C2,Flex (report landings from NS to 7d),UK TOTAL,340.054,0,0,340.1,0,0.00%,340.1
395,BLL/*7DE,Flex (report landings from 7de to NS),10m and under England,33.04298955,0,0,33,0,0.00%,33
396,BLL/*7DE,Flex (report landings from 7de to NS),10m and under Leased,0,0,0,0,0,0.00%,0
397,BLL/*7DE,Flex (report landings from 7de to NS),10m and under Northern Ireland,0,0,0,0,0,0.00%,0
398,BLL/*7DE,Flex (report landings from 7de to NS),10m and under Scotland,0.044018583,0,0,0,0,0.00%,0
399,BLL/*7DE,Flex (report landings from 7de to NS),10m and under Wales,0.009243902,0,0,0,0,0.00%,0
400,BLL/*7DE,Flex (report landings from 7de to NS),Aberdeen,4.665969803,0,0,4.7,0,0.00%,4.7
401,BLL/*7DE,Flex (report landings from 7de to NS),Anglo Scottish,11.16575377,0,0,11.2,0,0.00%,11.2
402,BLL/*7DE,Flex (report landings from 7de to NS),ANIFPO,0.867166086,0,0,0.9,0,0.00%,0.9
403,BLL/*7DE,Flex (report landings from 7de to NS),Cornish,33.9079547,0,0,33.9,0,0.00%,33.9
404,BLL/*7DE,Flex (report landings from 7de to NS),EEFPO,21.14212544,0,0,21.1,0,0.00%,21.1
405,BLL/*7DE,Flex (report landings from 7de to NS),Fife,48.36497793,0,0,48.4,0,0.00%,48.4
406,BLL/*7DE,Flex (report landings from 7de to NS),FPO,0.775607433,0,0,0.8,0,0.00%,0.8
407,BLL/*7DE,Flex (report landings from 7de to NS),Humberside FPO,40.07011614,0,0,40.1,0,0.00%,40.1
408,BLL/*7DE,Flex (report landings from 7de to NS),Interfish,18.26991289,0,0,18.3,0,0.00%,18.3
409,BLL/*7DE,Flex (report landings from 7de to NS),Isle of Man,0,0,0,0,0,0.00%,0
410,BLL/*7DE,Flex (report landings from 7de to NS),Klondyke,0,0,0,0,0,0.00%,0
411,BLL/*7DE,Flex (report landings from 7de to NS),Lunar,2.641114983,0,0,2.6,0,0.00%,2.6
412,BLL/*7DE,Flex (report landings from 7de to NS),NESFO,6.206620209,0,0,6.2,0,0.00%,6.2
413,BLL/*7DE,Flex (report landings from 7de to NS),NIFPO,3.049607433,0,0,3,0,0.00%,3
414,BLL/*7DE,Flex (report landings from 7de to NS),Non Sector England,9.923989547,0,-1,8.9,0,0.00%,8.9
415,BLL/*7DE,Flex (report landings from 7de to NS),Non Sector Leased,0,0,1,1,0,0.00%,1
416,BLL/*7DE,Flex (report landings from 7de to NS),Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
417,BLL/*7DE,Flex (report landings from 7de to NS),Non Sector Scotland,0.044018583,0,0,0,0,0.00%,0
418,BLL/*7DE,Flex (report landings from 7de to NS),Non Sector Wales,0,0,0,0,0,0.00%,0
419,BLL/*7DE,Flex (report landings from 7de to NS),North Sea,97.1947921,0,0,97.2,0,0.00%,97.2
420,BLL/*7DE,Flex (report landings from 7de to NS),Northern,0.132055749,0,0,0.1,0,0.00%,0.1
421,BLL/*7DE,Flex (report landings from 7de to NS),Orkney,0.088037166,0,0,0.1,0,0.00%,0.1
422,BLL/*7DE,Flex (report landings from 7de to NS),SFO,23.37518815,0,0,23.4,0,0.00%,23.4
423,BLL/*7DE,Flex (report landings from 7de to NS),Shetland,10.20394774,0,0,10.2,0,0.00%,10.2
424,BLL/*7DE,Flex (report landings from 7de to NS),South West,4.36004065,0,0,4.4,0,0.00%,4.4
425,BLL/*7DE,Flex (report landings from 7de to NS),UK Unallocated,0,0,0,0,0,0.00%,0
426,BLL/*7DE,Flex (report landings from 7de to NS),English Unallocated,0,0,0,0,0,0.00%,0
427,BLL/*7DE,Flex (report landings from 7de to NS),Northern Irish Unallocated,0,0,0,0,0,0.00%,0
428,BLL/*7DE,Flex (report landings from 7de to NS),Scottish Unallocated,0.044018583,0,0,0,0,0.00%,0
429,BLL/*7DE,Flex (report landings from 7de to NS),Welsh Unallocated,0,0,0,0,0,0.00%,0
430,BLL/*7DE,Flex (report landings from 7de to NS),Wales & WC,0,0,0,0,0,0.00%,0
431,BLL/*7DE,Flex (report landings from 7de to NS),West Scotland,2.5970964,0,0,2.6,0,0.00%,2.6
432,BLL/*7DE,Flex (report landings from 7de to NS),Western PO,6.759933798,0,0,6.8,0,0.00%,6.8
433,BLL/*7DE,Flex (report landings from 7de to NS),UK TOTAL,378.9462973,0,0,378.9,0,0.00%,378.9
434,BSF/56712-,Western Black Scabbardfish,10m and under England,0,0,0,0,0,0.00%,0
435,BSF/56712-,Western Black Scabbardfish,10m and under Leased,0,0,0,0,0,0.00%,0
436,BSF/56712-,Western Black Scabbardfish,10m and under Northern Ireland,0,0,0,0,0,0.00%,0
437,BSF/56712-,Western Black Scabbardfish,10m and under Scotland,0,0,0,0,0,0.00%,0
438,BSF/56712-,Western Black Scabbardfish,10m and under Wales,0,0,0,0,0,0.00%,0
439,BSF/56712-,Western Black Scabbardfish,Aberdeen,2.997,0,-2,1,0.1,12.00%,0.9
440,BSF/56712-,Western Black Scabbardfish,Anglo Scottish,3.554,0,-3.5,0.1,0,0.00%,0.1
441,BSF/56712-,Western Black Scabbardfish,ANIFPO,0,0,0,0,0,0.00%,0
442,BSF/56712-,Western Black Scabbardfish,Cornish,0,0,0,0,0,0.00%,0
443,BSF/56712-,Western Black Scabbardfish,EEFPO,14.53,0,-14.2,0.3,0,0.00%,0.3
444,BSF/56712-,Western Black Scabbardfish,Fife,0,0,0,0,0,0.00%,0
445,BSF/56712-,Western Black Scabbardfish,FPO,0.993,0,0,1,0,0.00%,1
446,BSF/56712-,Western Black Scabbardfish,Humberside FPO,0,0,0,0,0,0.00%,0
447,BSF/56712-,Western Black Scabbardfish,Interfish,0,0,0,0,0,0.00%,0
448,BSF/56712-,Western Black Scabbardfish,Isle of Man,0,0,0,0,0,0.00%,0
449,BSF/56712-,Western Black Scabbardfish,Klondyke,0,0,0,0,0,0.00%,0
450,BSF/56712-,Western Black Scabbardfish,Lunar,1.8,0,3.5,5.3,0,0.00%,5.3
451,BSF/56712-,Western Black Scabbardfish,NESFO,0,0,0,0,0,0.00%,0
452,BSF/56712-,Western Black Scabbardfish,NIFPO,1.8,0,0,1.8,0,0.00%,1.8
453,BSF/56712-,Western Black Scabbardfish,Non Sector England,0,0,0,0,0,0.00%,0
454,BSF/56712-,Western Black Scabbardfish,Non Sector Leased,0,0,0,0,0,0.00%,0
455,BSF/56712-,Western Black Scabbardfish,Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
456,BSF/56712-,Western Black Scabbardfish,Non Sector Scotland,0,0,0,0,0,0.00%,0
457,BSF/56712-,Western Black Scabbardfish,Non Sector Wales,0,0,0,0,0,0.00%,0
458,BSF/56712-,Western Black Scabbardfish,North Sea,0,0,0,0,0,0.00%,0
459,BSF/56712-,Western Black Scabbardfish,Northern,0,0,0,0,0,0.00%,0
460,BSF/56712-,Western Black Scabbardfish,Orkney,0,0,0,0,0,0.00%,0
461,BSF/56712-,Western Black Scabbardfish,SFO,55.116,0,6.6,61.7,47.1,76.30%,14.6
462,BSF/56712-,Western Black Scabbardfish,Shetland,5.1,0,0.6,5.7,0,0.00%,5.7
463,BSF/56712-,Western Black Scabbardfish,South West,0,0,0,0,0,0.00%,0
464,BSF/56712-,Western Black Scabbardfish,UK Unallocated,0,0,0,0,0,0.00%,0
465,BSF/56712-,Western Black Scabbardfish,English Unallocated,0,0,0,0,0,0.00%,0
466,BSF/56712-,Western Black Scabbardfish,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
467,BSF/56712-,Western Black Scabbardfish,Scottish Unallocated,0,0,0,0,0,0.00%,0
468,BSF/56712-,Western Black Scabbardfish,Welsh Unallocated,0,0,0,0,0,0.00%,0
469,BSF/56712-,Western Black Scabbardfish,Wales & WC,1.127,0,9,10.1,0,0.00%,10.1
470,BSF/56712-,Western Black Scabbardfish,West Scotland,0,0,0,0,0,0.00%,0
471,BSF/56712-,Western Black Scabbardfish,Western PO,0,0,0,0,0,0.00%,0
472,BSF/56712-,Western Black Scabbardfish,UK TOTAL,87.017,0,0,87,47.2,54.30%,39.8
473,C/H/05B-F.,Cod & Haddock - FAROE,10m and under England,0,0,0,0,0,0.00%,0
474,C/H/05B-F.,Cod & Haddock - FAROE,10m and under Leased,0,0,0,0,0,0.00%,0
475,C/H/05B-F.,Cod & Haddock - FAROE,10m and under Northern Ireland,0,0,0,0,0,0.00%,0
476,C/H/05B-F.,Cod & Haddock - FAROE,10m and under Scotland,0,0,0,0,0,0.00%,0
477,C/H/05B-F.,Cod & Haddock - FAROE,10m and under Wales,0,0,0,0,0,0.00%,0
478,C/H/05B-F.,Cod & Haddock - FAROE,Aberdeen,0,0,0,0,0,0.00%,0
479,C/H/05B-F.,Cod & Haddock - FAROE,Anglo Scottish,100.488,0,-28.6,71.9,27.5,38.30%,44.4
480,C/H/05B-F.,Cod & Haddock - FAROE,ANIFPO,0,0,0,0,0,0.00%,0
481,C/H/05B-F.,Cod & Haddock - FAROE,Cornish,0,0,0,0,0,0.00%,0
482,C/H/05B-F.,Cod & Haddock - FAROE,EEFPO,4.049,0,-4,0,0,0.00%,0
483,C/H/05B-F.,Cod & Haddock - FAROE,Fife,0,0,0,0,0,0.00%,0
484,C/H/05B-F.,Cod & Haddock - FAROE,FPO,208.505,0,-208,0.5,0,0.00%,0.5
485,C/H/05B-F.,Cod & Haddock - FAROE,Humberside FPO,0,0,0,0,0,0.00%,0
486,C/H/05B-F.,Cod & Haddock - FAROE,Interfish,0,0,0,0,0,0.00%,0
487,C/H/05B-F.,Cod & Haddock - FAROE,Isle of Man,0,0,0,0,0,0.00%,0
488,C/H/05B-F.,Cod & Haddock - FAROE,Klondyke,0,0,0,0,0,0.00%,0
489,C/H/05B-F.,Cod & Haddock - FAROE,Lunar,0,0,0,0,0,0.00%,0
490,C/H/05B-F.,Cod & Haddock - FAROE,NESFO,0,0,0,0,0,0.00%,0
491,C/H/05B-F.,Cod & Haddock - FAROE,NIFPO,5.9,0,-5.9,0,0,0.00%,0
492,C/H/05B-F.,Cod & Haddock - FAROE,Non Sector England,0,0,0,0,0,0.00%,0
493,C/H/05B-F.,Cod & Haddock - FAROE,Non Sector Leased,0,0,0,0,0,0.00%,0
494,C/H/05B-F.,Cod & Haddock - FAROE,Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
495,C/H/05B-F.,Cod & Haddock - FAROE,Non Sector Scotland,0,0,0,0,0,0.00%,0
496,C/H/05B-F.,Cod & Haddock - FAROE,Non Sector Wales,0,0,0,0,0,0.00%,0
497,C/H/05B-F.,Cod & Haddock - FAROE,North Sea,0,0,0,0,0,0.00%,0
498,C/H/05B-F.,Cod & Haddock - FAROE,Northern,0,0,0,0,0,0.00%,0
499,C/H/05B-F.,Cod & Haddock - FAROE,Orkney,0,0,0,0,0,0.00%,0
500,C/H/05B-F.,Cod & Haddock - FAROE,SFO,373.305,0,362.5,735.8,387.2,52.60%,348.6
501,C/H/05B-F.,Cod & Haddock - FAROE,Shetland,184.4,0,-112.6,71.8,54.7,76.20%,17.1
502,C/H/05B-F.,Cod & Haddock - FAROE,South West,0,0,0,0,0,0.00%,0
503,C/H/05B-F.,Cod & Haddock - FAROE,UK Unallocated,0,0,0,0,0,0.00%,0
504,C/H/05B-F.,Cod & Haddock - FAROE,English Unallocated,0,0,0,0,0,0.00%,0
505,C/H/05B-F.,Cod & Haddock - FAROE,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
506,C/H/05B-F.,Cod & Haddock - FAROE,Scottish Unallocated,0,0,0,0,0,0.00%,0
507,C/H/05B-F.,Cod & Haddock - FAROE,Welsh Unallocated,0,0,0,0,0,0.00%,0
508,C/H/05B-F.,Cod & Haddock - FAROE,Wales & WC,0,0,0,0,0,0.00%,0
509,C/H/05B-F.,Cod & Haddock - FAROE,West Scotland,0,0,0,0,0,0.00%,0
510,C/H/05B-F.,Cod & Haddock - FAROE,Western PO,3.4,0,-3.4,0,0,0.00%,0
511,C/H/05B-F.,Cod & Haddock - FAROE,UK TOTAL,880.047,0,0,880,469.5,53.30%,410.6
512,COD/*05B-F,of which COD - FAROE,10m and under England,0,0,0,0,0,0.00%,0
